SALES,ORDERDATE,STATUS,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,COUNTRY,TERRITORY,DEALSIZE
2253.68,07/08/2014,Shipped,2014,Vintage Cars,Mini Wheels Co.,USA,NA,Small
3576.12,23/12/2014,Shipped,2014,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
3276.13,03/01/2014,Shipped,2014,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Medium
1811.4,30/07/2014,Shipped,2014,Vintage Cars,Signal Collectibles Ltd.,USA,NA,Small
3845.1,28/04/2014,Shipped,2014,Vintage Cars,Classic Legends Inc.,USA,NA,Medium
2571.14,12/12/2014,Shipped,2014,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
5035.11,22/08/2014,Shipped,2014,Vintage Cars,"Classic Gift Ideas, Inc",USA,NA,Medium
2279,13/07/2014,Shipped,2014,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
3213.87,03/07/2014,Shipped,2014,Vintage Cars,Canadian Gift Exchange Network,Canada,NA,Medium
3532.23,07/02/2014,Shipped,2014,Vintage Cars,West Coast Collectables Co.,USA,NA,Medium
3406.59,19/03/2014,Shipped,2014,Vintage Cars,Cambridge Collectables Co.,USA,NA,Medium
3467.2,03/05/2014,Shipped,2014,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
3628.94,19/06/2014,Shipped,2014,Vintage Cars,The Sharp Gifts Warehouse,USA,NA,Medium
4674.72,01/06/2014,Shipped,2014,Vintage Cars,Salzburg Collectables,Austria,EMEA,Medium
1656.69,08/07/2014,Shipped,2014,Vintage Cars,Amica Models & Co.,Italy,EMEA,Small
5171.4,20/08/2014,Shipped,2014,Vintage Cars,Auto-Moto Classics Inc.,USA,NA,Medium
3342.57,10/10/2014,Shipped,2014,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Medium
4884.88,05/10/2014,Shipped,2014,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
6267.69,02/08/2014,Shipped,2014,Vintage Cars,Vitachrome Inc.,USA,NA,Medium
4424.16,13/08/2014,Shipped,2014,Vintage Cars,Mini Wheels Co.,USA,NA,Medium
1962.09,02/08/2014,Shipped,2014,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
6847,11/04/2014,Shipped,2014,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
3476.8,25/10/2014,Shipped,2014,Vintage Cars,Collectables For Less Inc.,USA,NA,Medium
4592.61,14/04/2014,Shipped,2014,Vintage Cars,Mini Gifts Distributors Ltd.,USA,NA,Medium
2208.92,15/12/2014,In Process,2014,Vintage Cars,Petit Auto,Belgium,EMEA,Small
1657.76,10/11/2014,Shipped,2014,Planes,Rovelli Gifts,Italy,EMEA,Small
2479.21,25/09/2014,Shipped,2014,Planes,"Australian Collectors, Co.",Australia,APAC,Small
3565.92,19/07/2014,Shipped,2014,Planes,Euro Shopping Channel,Spain,EMEA,Medium
2797.41,01/01/2014,Shipped,2014,Planes,Toys4GrownUps.com,USA,NA,Small
3756,02/06/2014,Shipped,2014,Planes,Technics Stores Inc.,USA,NA,Medium
2840,31/07/2014,Shipped,2014,Planes,Osaka Souveniers Co.,Japan,Japan,Small
1716.26,28/10/2014,Shipped,2014,Planes,"Australian Collectors, Co.",Australia,APAC,Small
3245.6,03/09/2014,Shipped,2014,Planes,"Royal Canadian Collectables, Ltd.",Canada,NA,Medium
2760.94,10/01/2014,Shipped,2014,Planes,The Sharp Gifts Warehouse,USA,NA,Small
1808.4,30/08/2014,Shipped,2014,Planes,Gift Depot Inc.,USA,NA,Small
1682.37,29/07/2014,Shipped,2014,Planes,La Rochelle Gifts,France,EMEA,Small
1491,01/03/2015,Shipped,2015,Planes,"Norway Gifts By Mail, Co.",Norway,EMEA,Small
1666.35,24/09/2015,Shipped,2015,Planes,"Clover Collections, Co.",Ireland,EMEA,Small
3666.08,26/10/2015,Shipped,2015,Planes,Mini Classics,USA,NA,Medium
2916.2,25/04/2015,Shipped,2015,Planes,Technics Stores Inc.,USA,NA,Small
2616.98,04/11/2015,Shipped,2015,Planes,Rovelli Gifts,Italy,EMEA,Small
3390.8,16/11/2015,Shipped,2015,Planes,Enaco Distributors,Spain,EMEA,Medium
3146.5,16/09/2015,Shipped,2015,Planes,Gift Ideas Corp.,USA,NA,Medium
1561.5,12/05/2015,Shipped,2015,Planes,Souveniers And Things Co.,Australia,APAC,Small
10039.6,25/12/2015,Shipped,2015,Planes,La Rochelle Gifts,France,EMEA,Large
3167,17/11/2015,Resolved,2015,Planes,Euro Shopping Channel,Spain,EMEA,Medium
3521.25,07/12/2015,Shipped,2015,Planes,Reims Collectables,France,EMEA,Medium
4219.28,15/04/2015,On Hold,2015,Planes,Tekni Collectables Inc.,USA,NA,Medium
3581.76,03/07/2015,Shipped,2015,Planes,L'ordine Souveniers,Italy,EMEA,Medium
2130.01,01/04/2015,Shipped,2015,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Small
2063.06,26/06/2015,Shipped,2015,Classic Cars,Marseille Mini Autos,France,EMEA,Small
2008.13,26/06/2015,Shipped,2015,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
2004.77,23/06/2015,Shipped,2015,Classic Cars,Collectables For Less Inc.,USA,NA,Small
1543.3,15/06/2015,Shipped,2015,Classic Cars,Corporate Gift Ideas Co.,USA,NA,Small
2269.92,22/05/2015,Shipped,2015,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
1991.92,09/05/2015,Shipped,2015,Classic Cars,Daedalus Designs Imports,France,EMEA,Small
2916.76,16/05/2015,Shipped,2015,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Small
2027.52,27/04/2015,Shipped,2015,Classic Cars,Auto Canal Petit,France,EMEA,Small
3235.18,05/08/2015,Shipped,2015,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
2062.94,25/05/2015,Shipped,2015,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Small
3317.78,16/02/2015,Shipped,2015,Classic Cars,Auto Canal Petit,France,EMEA,Medium
3913.69,05/05/2015,Shipped,2015,Classic Cars,Gifts4AllAges.com,USA,NA,Medium
3608.64,03/03/2015,Shipped,2015,Classic Cars,Online Mini Collectables,USA,NA,Medium
3524.8,12/04/2015,Shipped,2015,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
2586.88,19/04/2015,Shipped,2015,Classic Cars,"Toys of Finland, Co.",Finland,EMEA,Small
4753.49,16/01/2015,Shipped,2015,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
3684.67,10/08/2015,Shipped,2015,Classic Cars,Microscale Inc.,USA,NA,Medium
5715.4,12/08/2015,Shipped,2015,Classic Cars,Motor Mint Distributors Inc.,USA,NA,Medium
3098.7,16/09/2015,Shipped,2015,Classic Cars,Reims Collectables,France,EMEA,Medium
2670.92,23/09/2015,Shipped,2015,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
5154.41,10/10/2015,Shipped,2015,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
4894.17,29/01/2015,Shipped,2015,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
2472.6,25/10/2015,Shipped,2015,Classic Cars,Mini Gifts Distributors Ltd.,USA,NA,Small
3224.31,30/10/2015,Shipped,2015,Trucks and Buses,Baane Mini Imports,Norway,EMEA,Medium
3667.52,16/08/2015,Shipped,2015,Trucks and Buses,"La Corne D'abondance, Co.",France,EMEA,Medium
4141.33,31/10/2015,Shipped,2015,Trucks and Buses,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
2829.58,04/11/2015,Shipped,2015,Trucks and Buses,Technics Stores Inc.,USA,NA,Small
3068.55,04/11/2015,Shipped,2015,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
2634.96,11/01/2015,Resolved,2015,Trucks and Buses,Mini Auto Werke,Austria,EMEA,Small
2436.72,08/02/2015,Shipped,2015,Trucks and Buses,"Stylish Desk Decors, Co.",UK,EMEA,Small
4607.36,03/05/2015,Shipped,2015,Trucks and Buses,"Iberia Gift Imports, Corp.",Spain,EMEA,Medium
3598.99,14/07/2015,Shipped,2015,Trucks and Buses,"Saveley & Henriot, Co.",France,EMEA,Medium
3964.1,28/07/2015,Shipped,2015,Trucks and Buses,Diecast Collectables,USA,NA,Medium
2244.9,10/01/2015,Shipped,2015,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Small
2793,11/02/2015,Shipped,2015,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Small
4133.64,01/04/2015,Shipped,2015,Trucks and Buses,Super Scale Inc.,USA,NA,Medium
3900.6,05/02/2015,Shipped,2015,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Medium
2743.04,18/01/2015,Shipped,2015,Trucks and Buses,Souveniers And Things Co.,Australia,APAC,Small
2402.07,04/02/2015,Shipped,2015,Trucks and Buses,Diecast Classics Inc.,USA,NA,Small
2178.54,24/03/2015,Shipped,2015,Trucks and Buses,Scandinavian Gift Ideas,Sweden,EMEA,Small
3155.04,30/06/2015,Shipped,2015,Trucks and Buses,Marta's Replicas Co.,USA,NA,Medium
2366.28,06/01/2015,Shipped,2015,Trucks and Buses,Canadian Gift Exchange Network,Canada,NA,Small
1963.6,19/04/2015,Shipped,2015,Trucks and Buses,Vitachrome Inc.,USA,NA,Small
4746.28,08/02/2015,Shipped,2015,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Medium
6386.94,18/04/2015,Shipped,2015,Trucks and Buses,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
4428,03/02/2015,Shipped,2015,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
4044.04,27/06/2015,Shipped,2015,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Medium
2708.42,16/06/2015,Shipped,2015,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Small
2904.72,04/06/2015,Shipped,2015,Trucks and Buses,Quebec Home Shopping Network,Canada,NA,Small
3553.88,25/05/2015,In Process,2015,Trucks and Buses,La Rochelle Gifts,France,EMEA,Medium
1858,31/05/2015,Shipped,2015,Motorcycles,Land of Toys Inc.,USA,NA,Small
2461.36,19/05/2015,Shipped,2015,Motorcycles,"Australian Collectors, Co.",Australia,APAC,Small
2642.01,14/05/2015,Shipped,2015,Motorcycles,Euro Shopping Channel,Spain,EMEA,Small
3098.7,12/05/2015,Shipped,2015,Motorcycles,Toys4GrownUps.com,USA,NA,Medium
3244.36,17/07/2015,Shipped,2015,Motorcycles,Technics Stores Inc.,USA,NA,Medium
4351.16,28/04/2015,Shipped,2015,Motorcycles,Herkku Gifts,Norway,EMEA,Medium
3675.86,13/01/2015,Shipped,2015,Motorcycles,Osaka Souveniers Co.,Japan,Japan,Medium
2475.27,12/04/2015,Shipped,2015,Motorcycles,"Australian Collectors, Co.",Australia,APAC,Small
4177.49,11/03/2015,Shipped,2015,Motorcycles,"Royal Canadian Collectables, Ltd.",Canada,NA,Medium
3282.28,13/03/2015,Shipped,2015,Motorcycles,The Sharp Gifts Warehouse,USA,NA,Medium
2477.21,17/02/2015,Shipped,2015,Motorcycles,Gift Depot Inc.,USA,NA,Small
1883.93,22/02/2015,Shipped,2015,Motorcycles,La Rochelle Gifts,France,EMEA,Small
3658.93,14/02/2015,Shipped,2015,Motorcycles,Marta's Replicas Co.,USA,NA,Medium
2856.88,13/02/2015,Shipped,2015,Motorcycles,"Clover Collections, Co.",Ireland,EMEA,Small
1917.84,15/03/2015,Shipped,2015,Motorcycles,Mini Classics,USA,NA,Small
5305.36,18/03/2015,Shipped,2015,Motorcycles,Diecast Classics Inc.,USA,NA,Medium
2875.95,26/03/2015,Shipped,2015,Motorcycles,Land of Toys Inc.,USA,NA,Small
6482.85,02/04/2015,Shipped,2015,Motorcycles,Enaco Distributors,Spain,EMEA,Medium
3733.82,14/04/2015,Shipped,2015,Motorcycles,Gift Ideas Corp.,USA,NA,Medium
6576.5,25/04/2015,Shipped,2015,Motorcycles,Suominen Souveniers,Finland,EMEA,Medium
6353.27,05/11/2015,Shipped,2015,Motorcycles,La Rochelle Gifts,France,EMEA,Medium
4175.6,13/11/2015,Shipped,2015,Motorcycles,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
4992.61,11/09/2015,On Hold,2015,Motorcycles,Tekni Collectables Inc.,USA,NA,Medium
4764.6,13/09/2015,Shipped,2015,Motorcycles,L'ordine Souveniers,Italy,EMEA,Medium
1173.15,03/09/2015,Shipped,2015,Motorcycles,Cruz & Sons Co.,Philippines,Japan,Small
1384.46,30/08/2015,Shipped,2015,Motorcycles,Marseille Mini Autos,France,EMEA,Small
1327.59,19/05/2015,Shipped,2015,Motorcycles,Mini Gifts Distributors Ltd.,USA,NA,Small
1109.8,15/05/2015,Shipped,2015,Motorcycles,Toys4GrownUps.com,USA,NA,Small
1239,13/08/2015,Shipped,2015,Motorcycles,Corporate Gift Ideas Co.,USA,NA,Small
1035.58,30/09/2015,Shipped,2015,Motorcycles,"Anna's Decorations, Ltd",Australia,APAC,Small
1545.64,15/11/2015,Shipped,2015,Motorcycles,Daedalus Designs Imports,France,EMEA,Small
1517.54,10/01/2015,Shipped,2015,Motorcycles,Euro Shopping Channel,Spain,EMEA,Small
1731.84,17/08/2015,Shipped,2015,Motorcycles,Auto Canal Petit,France,EMEA,Small
1695.49,21/11/2015,Shipped,2015,Motorcycles,Daedalus Designs Imports,France,EMEA,Small
1045.98,17/11/2015,Shipped,2015,Motorcycles,Vitachrome Inc.,USA,NA,Small
1738.08,21/11/2015,Shipped,2015,Motorcycles,Auto Canal Petit,France,EMEA,Small
651.8,20/11/2015,Shipped,2015,Motorcycles,Gifts4AllAges.com,USA,NA,Small
988.47,19/11/2015,Shipped,2015,Motorcycles,Online Mini Collectables,USA,NA,Small
1518.11,12/08/2015,Shipped,2015,Motorcycles,Marta's Replicas Co.,USA,NA,Small
1013.76,19/04/2015,Shipped,2015,Motorcycles,"Toys of Finland, Co.",Finland,EMEA,Small
1549.8,02/07/2015,Shipped,2015,Motorcycles,"Toms Spezialitten, Ltd",Germany,EMEA,Small
1108.38,25/11/2015,Shipped,2015,Motorcycles,Microscale Inc.,USA,NA,Small
4102.56,29/11/2015,Shipped,2015,Motorcycles,Motor Mint Distributors Inc.,USA,NA,Medium
3713.16,30/11/2015,Shipped,2015,Motorcycles,Reims Collectables,France,EMEA,Medium
1513.54,04/12/2015,Shipped,2015,Motorcycles,Euro Shopping Channel,Spain,EMEA,Small
2317.44,12/03/2015,Shipped,2015,Motorcycles,Marseille Mini Autos,France,EMEA,Small
3298.4,30/07/2015,Shipped,2015,Motorcycles,Euro Shopping Channel,Spain,EMEA,Medium
1826.96,20/09/2015,Shipped,2015,Motorcycles,Mini Gifts Distributors Ltd.,USA,NA,Small
1206.9,20/09/2015,Shipped,2015,Motorcycles,"UK Collectables, Ltd.",UK,EMEA,Small
1666.7,05/12/2015,Shipped,2015,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Small
1560.44,08/09/2015,Shipped,2015,Trucks and Buses,"La Corne D'abondance, Co.",France,EMEA,Small
2337.75,25/08/2015,Shipped,2015,Trucks and Buses,Muscle Machine Inc,USA,NA,Small
1103.76,29/04/2015,Shipped,2015,Trucks and Buses,Suominen Souveniers,Finland,EMEA,Small
2617.85,05/07/2015,Shipped,2015,Trucks and Buses,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
2207.52,10/06/2015,Shipped,2015,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
3165.5,07/12/2015,Shipped,2015,Trucks and Buses,"Stylish Desk Decors, Co.",UK,EMEA,Medium
2071.41,13/12/2015,Shipped,2015,Trucks and Buses,"Iberia Gift Imports, Corp.",Spain,EMEA,Small
1385.28,20/12/2015,Shipped,2015,Trucks and Buses,Mini Classics,USA,NA,Small
1621.62,19/12/2015,Shipped,2015,Trucks and Buses,Diecast Collectables,USA,NA,Small
1931.65,24/12/2015,Shipped,2015,Trucks and Buses,Signal Collectibles Ltd.,USA,NA,Small
1244.53,24/12/2015,Shipped,2015,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Small
1704.5,25/12/2015,Shipped,2015,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Small
1753.2,29/08/2015,Shipped,2015,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Small
1666.7,13/02/2015,Shipped,2015,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Small
1710.89,20/03/2015,Shipped,2015,Trucks and Buses,Diecast Classics Inc.,USA,NA,Small
2326.5,25/05/2015,Shipped,2015,Trucks and Buses,Land of Toys Inc.,USA,NA,Small
2316,25/03/2015,Shipped,2015,Trucks and Buses,Marta's Replicas Co.,USA,NA,Small
1727.1,02/07/2015,Shipped,2015,Trucks and Buses,Canadian Gift Exchange Network,Canada,NA,Small
8844.12,10/09/2015,Shipped,2015,Trucks and Buses,Baane Mini Imports,Norway,EMEA,Large
2424,04/03/2015,Shipped,2015,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Small
1535.49,16/09/2015,Shipped,2015,Trucks and Buses,Muscle Machine Inc,USA,NA,Small
6358.68,04/12/2015,Shipped,2015,Trucks and Buses,Reims Collectables,France,EMEA,Medium
1329.4,10/10/2015,Shipped,2015,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Small
1701.76,14/06/2015,Shipped,2015,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Small
2259.72,23/10/2015,Shipped,2015,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Small
925.3,31/12/2015,Shipped,2015,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Small
482.13,12/11/2015,In Process,2015,Trucks and Buses,La Rochelle Gifts,France,EMEA,Small
3227.63,28/06/2015,Shipped,2015,Trains,Euro Shopping Channel,Spain,EMEA,Medium
1711.26,28/04/2015,Shipped,2015,Trains,Royale Belge,Belgium,EMEA,Small
2054.36,19/10/2015,Shipped,2015,Trains,Muscle Machine Inc,USA,NA,Small
3131.94,12/01/2015,Shipped,2015,Trains,Mini Gifts Distributors Ltd.,USA,NA,Medium
1681.35,02/01/2015,Shipped,2015,Trains,"Australian Gift Network, Co",Australia,APAC,Small
2351.36,28/03/2015,Shipped,2015,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
1408,01/04/2015,Shipped,2015,Trains,L'ordine Souveniers,Italy,EMEA,Small
2445.6,28/04/2015,Shipped,2015,Trains,"Iberia Gift Imports, Corp.",Spain,EMEA,Small
1804.44,27/06/2015,Shipped,2015,Trains,Mini Classics,USA,NA,Small
2544.75,11/06/2015,Shipped,2015,Trains,Diecast Collectables,USA,NA,Small
1056.4,24/11/2015,Shipped,2015,Trains,"Clover Collections, Co.",Ireland,EMEA,Small
2801.4,13/04/2015,Shipped,2015,Trains,"Blauer See Auto, Co.",Germany,EMEA,Small
1988.4,16/04/2015,Shipped,2015,Trains,Suominen Souveniers,Finland,EMEA,Small
2908.35,13/12/2015,Shipped,2015,Trains,Diecast Classics Inc.,USA,NA,Small
2147.4,07/07/2015,Shipped,2015,Trains,Mini Gifts Distributors Ltd.,USA,NA,Small
2099.63,15/09/2015,Shipped,2015,Trains,Land of Toys Inc.,USA,NA,Small
2315.18,13/09/2015,Shipped,2015,Trains,"AV Stores, Co.",UK,EMEA,Small
2327.15,30/01/2015,Shipped,2015,Trains,Heintze Collectables,Denmark,EMEA,Small
5377.4,26/02/2015,Shipped,2015,Trains,Baane Mini Imports,Norway,EMEA,Medium
2626.01,07/03/2015,Shipped,2015,Trains,"La Corne D'abondance, Co.",France,EMEA,Small
4406.4,06/04/2015,Shipped,2015,Trains,Euro Shopping Channel,Spain,EMEA,Medium
4301.22,11/04/2015,Shipped,2015,Trains,Reims Collectables,France,EMEA,Medium
2986.5,13/05/2015,Shipped,2015,Trains,Mini Gifts Distributors Ltd.,USA,NA,Small
1587.08,29/12/2015,Shipped,2015,Trains,Euro Shopping Channel,Spain,EMEA,Small
1808.4,17/11/2015,Shipped,2015,Trains,Euro Shopping Channel,Spain,EMEA,Small
1193.04,20/11/2015,Shipped,2015,Trains,Gift Depot Inc.,USA,NA,Small
3403.35,20/07/2015,Shipped,2015,Trucks and Buses,Baane Mini Imports,Norway,EMEA,Medium
1575.96,24/10/2015,Shipped,2015,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Small
1630.2,21/03/2015,Shipped,2015,Trucks and Buses,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
1701.28,03/04/2015,Shipped,2015,Trucks and Buses,Technics Stores Inc.,USA,NA,Small
2850.82,09/03/2015,Shipped,2015,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
2692.06,02/01/2015,Resolved,2015,Trucks and Buses,Mini Auto Werke,Austria,EMEA,Small
2174.42,20/02/2015,Shipped,2015,Trucks and Buses,"Stylish Desk Decors, Co.",UK,EMEA,Small
3167.36,25/04/2015,Shipped,2015,Trucks and Buses,"Classic Gift Ideas, Inc",USA,NA,Medium
2142.66,01/05/2015,Shipped,2015,Trucks and Buses,"Saveley & Henriot, Co.",France,EMEA,Small
2117.52,22/04/2015,Shipped,2015,Trucks and Buses,Canadian Gift Exchange Network,Canada,NA,Small
2419.95,09/03/2015,Shipped,2015,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Small
2191.2,14/02/2015,Shipped,2015,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Small
3043.04,01/02/2015,Shipped,2015,Trucks and Buses,Super Scale Inc.,USA,NA,Medium
1228.2,16/02/2015,Shipped,2015,Trucks and Buses,"Tokyo Collectables, Ltd",Japan,Japan,Small
1330.35,07/02/2015,Shipped,2015,Trucks and Buses,Souveniers And Things Co.,Australia,APAC,Small
2792.52,16/02/2015,Shipped,2015,Trucks and Buses,Diecast Classics Inc.,USA,NA,Small
2296,03/03/2015,Shipped,2015,Trucks and Buses,Scandinavian Gift Ideas,Sweden,EMEA,Small
2629.44,26/01/2015,Shipped,2015,Trucks and Buses,Auto Assoc. & Cie.,France,EMEA,Small
1912.16,25/03/2015,Shipped,2015,Trucks and Buses,Canadian Gift Exchange Network,Canada,NA,Small
8209.44,02/04/2015,Shipped,2015,Trucks and Buses,Vitachrome Inc.,USA,NA,Large
2431.77,07/04/2015,Shipped,2015,Trucks and Buses,Mini Wheels Co.,USA,NA,Small
3139.99,16/04/2015,Shipped,2015,Trucks and Buses,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
5669.64,18/04/2015,Shipped,2015,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Medium
3160.25,24/04/2015,Shipped,2015,Trucks and Buses,"Anna's Decorations, Ltd",Australia,APAC,Medium
6799.68,03/05/2015,Shipped,2015,Trucks and Buses,Mini Gifts Distributors Ltd.,USA,NA,Medium
1867.32,06/05/2015,Shipped,2015,Trucks and Buses,Quebec Home Shopping Network,Canada,NA,Small
2702.04,15/05/2015,In Process,2015,Trucks and Buses,Euro Shopping Channel,Spain,EMEA,Small
2406.36,23/05/2015,Shipped,2015,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
2094.67,28/05/2015,Shipped,2015,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Small
2797.9,03/06/2015,Shipped,2015,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
1637.2,10/06/2015,Shipped,2015,Vintage Cars,Royale Belge,Belgium,EMEA,Small
2281.91,16/06/2015,Shipped,2015,Vintage Cars,Technics Stores Inc.,USA,NA,Small
2307.24,21/06/2015,Shipped,2015,Vintage Cars,Osaka Souveniers Co.,Japan,Japan,Small
1320.8,29/06/2015,Shipped,2015,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Small
2642.82,30/03/2015,Shipped,2015,Vintage Cars,"Royal Canadian Collectables, Ltd.",Canada,NA,Small
3061,08/01/2015,Shipped,2015,Vintage Cars,The Sharp Gifts Warehouse,USA,NA,Medium
3164.4,12/04/2015,Cancelled,2015,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
1791.16,25/03/2015,Shipped,2015,Vintage Cars,La Rochelle Gifts,France,EMEA,Small
4093,05/01/2015,Shipped,2015,Vintage Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Medium
2234.4,10/08/2015,Shipped,2015,Vintage Cars,"Clover Collections, Co.",Ireland,EMEA,Small
3037.84,24/03/2015,Shipped,2015,Vintage Cars,Mini Classics,USA,NA,Medium
1419.84,18/05/2015,Shipped,2015,Vintage Cars,giftsbymail.co.uk,UK,EMEA,Small
1948.08,12/01/2015,Shipped,2015,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
2307.24,16/01/2015,Shipped,2015,Vintage Cars,Enaco Distributors,Spain,EMEA,Small
1780.4,27/02/2015,Shipped,2015,Vintage Cars,Gift Ideas Corp.,USA,NA,Small
3544.17,03/03/2015,Shipped,2015,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Medium
3619.44,07/05/2015,Shipped,2015,Vintage Cars,La Rochelle Gifts,France,EMEA,Medium
3918.95,09/03/2015,Shipped,2015,Vintage Cars,FunGiftIdeas.com,USA,NA,Medium
1483.02,29/03/2015,Shipped,2015,Vintage Cars,Reims Collectables,France,EMEA,Small
4819.26,21/05/2015,On Hold,2015,Vintage Cars,Tekni Collectables Inc.,USA,NA,Medium
1591.72,13/02/2015,Shipped,2015,Vintage Cars,L'ordine Souveniers,Italy,EMEA,Small
3669.78,29/01/2015,Shipped,2015,Motorcycles,Cruz & Sons Co.,Philippines,Japan,Medium
2168.5,01/06/2015,Shipped,2015,Motorcycles,Reims Collectables,France,EMEA,Small
2694,08/07/2015,Shipped,2015,Motorcycles,Mini Gifts Distributors Ltd.,USA,NA,Small
3251.34,06/03/2015,Shipped,2015,Motorcycles,Toys4GrownUps.com,USA,NA,Medium
2347.15,21/04/2015,Shipped,2015,Motorcycles,Corporate Gift Ideas Co.,USA,NA,Small
3920.88,18/04/2015,Shipped,2015,Motorcycles,"Anna's Decorations, Ltd",Australia,APAC,Medium
2514.6,20/04/2015,Shipped,2015,Motorcycles,Daedalus Designs Imports,France,EMEA,Small
3600.24,04/04/2015,Shipped,2015,Motorcycles,Euro Shopping Channel,Spain,EMEA,Medium
4040.03,04/04/2015,Shipped,2015,Motorcycles,Auto Canal Petit,France,EMEA,Medium
3336.9,19/05/2015,Shipped,2015,Motorcycles,Daedalus Designs Imports,France,EMEA,Medium
3113.64,25/05/2015,Shipped,2015,Motorcycles,Vitachrome Inc.,USA,NA,Medium
2832,09/05/2015,Shipped,2015,Motorcycles,Auto Canal Petit,France,EMEA,Small
3330.98,10/05/2015,Shipped,2015,Motorcycles,Gifts4AllAges.com,USA,NA,Medium
4304.64,05/05/2015,Shipped,2015,Motorcycles,Online Mini Collectables,USA,NA,Medium
2600.26,10/06/2015,Shipped,2015,Motorcycles,Marta's Replicas Co.,USA,NA,Small
4382.16,13/06/2015,Shipped,2015,Motorcycles,"Toys of Finland, Co.",Finland,EMEA,Medium
4235,19/01/2015,Shipped,2015,Motorcycles,Baane Mini Imports,Norway,EMEA,Medium
2626.8,01/02/2015,Shipped,2015,Motorcycles,Microscale Inc.,USA,NA,Small
5026.56,28/05/2015,Shipped,2015,Motorcycles,Motor Mint Distributors Inc.,USA,NA,Medium
2201.62,16/06/2015,Shipped,2015,Motorcycles,Salzburg Collectables,Austria,EMEA,Small
4326.8,26/06/2015,Shipped,2015,Motorcycles,Euro Shopping Channel,Spain,EMEA,Medium
3425.18,24/03/2015,Shipped,2015,Motorcycles,Mini Creations Ltd.,USA,NA,Medium
